"성별","직업대분류별","연령별","항목","단위","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년",
"여자","농림어업 숙련 종사자","35~39세","월임금총액","원","1237866.08333","1694715.5","1829845.58333","2115971.58333","2469042.41667","2458461.91667","1972627.16667","2226000","1809000","2244000","2202000",
"여자","농림어업 숙련 종사자","35~39세","월급여액","원","1156481","1598207","1680646","1750488","2110725","2131120","1769579","1978000","1720000","2232000","2089000",
"여자","농림어업 숙련 종사자","35~39세","정액급여","원","1139626","1563227","1604207","1479029","2067096","2093591","1644739","1847000","1629000","2161000","1924000",
"여자","농림어업 숙련 종사자","35~39세","초과급여","원","16855","34981","76439","271459","43629","37529","124840","131000","92000","71000","165000",
"여자","농림어업 숙련 종사자","35~39세","연간특별급여액","원","976621","1158102","1790395","4385803","4299809","3928103","2436578","2971000","1061000","139000","1356000",
"여자","농림어업 숙련 종사자","35~39세","임금격차","%","57.24416","66.95311","65.32459","86.1836","95.4089","91.67242","67.60775","78.40789","60","79.37743","77.20898",
"여자","농림어업 숙련 종사자","40~44세","월임금총액","원","1527637.08333","1552628.33333","2117735.25","1755630.75","1731291.33333","2502967.83333","1884583.16667","1776000","1901000","2252000","1953000",
"여자","농림어업 숙련 종사자","40~44세","월급여액","원","1360267","1522382","1731443","1698555","1629301","2312069","1755494","1672000","1716000","2092000","1934000",
"여자","농림어업 숙련 종사자","40~44세","정액급여","원","1272553","1484874","1649280","1614636","1470541","2118048","1591397","1600000","1566000","2012000","1851000",
"여자","농림어업 숙련 종사자","40~44세","초과급여","원","87714","37508","82163","83919","158760","194021","164097","72000","150000","80000","83000",
"여자","농림어업 숙련 종사자","40~44세","연간특별급여액","원","2008441","362956","4635507","684909","1223884","2290786","1549070","1252000","2224000","1917000","226000",
"여자","농림어업 숙련 종사자","40~44세","임금격차","%","53.87833","54.56161","72.51832","59.94502","70.36767","87.16947","63.44304","58.42105","60.48361","69.16462","67.69497",
"여자","농림어업 숙련 종사자","45~49세","월임금총액","원","1352501.08333","1763358.91667","1877253.5","1652353.91667","1514024.16667","2141771.25","1805789.66667","1882000","2075000","2375000","2164000",
"여자","농림어업 숙련 종사자","45~49세","월급여액","원","1251195","1677034","1624635","1481105","1477198","1961669","1692749","1833000","1863000","2182000","2135000",
"여자","농림어업 숙련 종사자","45~49세","정액급여","원","1173167","1550823","1553375","1413588","1395138","1680564","1455211","1715000","1593000","2106000","1975000",
"여자","농림어업 숙련 종사자","45~49세","초과급여","원","78029","126211","71260","67517","82060","281104","237538","118000","271000","76000","160000",
"여자","농림어업 숙련 종사자","45~49세","연간특별급여액","원","1215673","1035899","3031422","2054987","441914","2161227","1356488","592000","2546000","2311000","346000",
"여자","농림어업 숙련 종사자","45~49세","임금격차","%","60.2295","70.75313","66.65431","56.2352","54.08201","83.0329","68.06619","63.92663","68.1445","74.17239","73.95762",
"여자","농림어업 숙련 종사자","50~54세","월임금총액","원","1564820.75","1345966.33333","1670838.33333","2148697.5","1869762.58333","1990925.25","1845524.25","1714000","1923000","1840000","2033000",
"여자","농림어업 숙련 종사자","50~54세","월급여액","원","1356787","1289768","1451130","1925562","1791279","1832806","1685849","1669000","1693000","1781000","2009000",
"여자","농림어업 숙련 종사자","50~54세","정액급여","원","1267272","1174632","1373885","1656570","1592032","1600329","1492443","1606000","1473000","1668000","1841000",
"여자","농림어업 숙련 종사자","50~54세","초과급여","원","89515","115136","77245","268992","199247","232477","193406","63000","220000","113000","169000",
"여자","농림어업 숙련 종사자","50~54세","연간특별급여액","원","2496405","674380","2636500","2677626","941803","1897431","1916103","543000","2767000","707000","288000",
"여자","농림어업 숙련 종사자","50~54세","임금격차","%","64.92398","51.94839","58.64165","90.01343","74.66676","82.11988","75.87052","65.02276","67.0736","67.69684","72.94582",
"여자","농림어업 숙련 종사자","55~59세","월임금총액","원","1263183.41667","1310924.91667","1668242.66667","1603093.58333","1912346.83333","1603295.33333","1561741.66667","2106000","1891000","1852000","2048000",
"여자","농림어업 숙련 종사자","55~59세","월급여액","원","1201894","1269904","1561388","1507922","1771468","1523591","1529814","1846000","1719000","1820000","2037000",
"여자","농림어업 숙련 종사자","55~59세","정액급여","원","1181764","1183891","1476586","1379338","1575952","1364833","1410983","1756000","1557000","1694000","1968000",
"여자","농림어업 숙련 종사자","55~59세","초과급여","원","20130","86013","84802","128584","195516","158757","118831","91000","162000","126000","69000",
"여자","농림어업 숙련 종사자","55~59세","연간특별급여액","원","735473","492251","1282256","1142059","1690546","956452","383132","3118000","2072000","392000","132000",
"여자","농림어업 숙련 종사자","55~59세","임금격차","%","63.62117","60.84794","68.08899","68.29836","66.00716","68.06117","64.04751","72.64574","70.01111","76.87837","79.75078",
"여자","농림어업 숙련 종사자","60세이상","월임금총액","원","1038390.41667","1182901.58333","1008206.33333","1502890.25","1422329.91667","1479360","1424779.58333","1970000","1633000","1615000","2029000",
"여자","농림어업 숙련 종사자","60세이상","월급여액","원","1033259","1120453","1003646","1383923","1402885","1391540","1408687","1889000","1534000","1602000","1993000",
"여자","농림어업 숙련 종사자","60세이상","정액급여","원","1022297","1046806","952800","1314250","1315314","1267679","1342955","1820000","1474000","1477000","1953000",
"여자","농림어업 숙련 종사자","60세이상","초과급여","원","10962","73647","50846","69673","87571","123862","65732","69000","60000","125000","40000",
"여자","농림어업 숙련 종사자","60세이상","연간특별급여액","원","61577","749383","54724","1427607","233339","1053840","193111","972000","1198000","153000","436000",
"여자","농림어업 숙련 종사자","60세이상","임금격차","%","58.59523","62.14605","55.69266","97.2578","84.60395","80.603","84.5422","91.28823","83.14664","80.14888","96.43536",
"여자","기능원 및 관련 기능 종사자","계","월임금총액","원","1453599.58333","1484599.16667","1543606.75","1601633.25","1714329.91667","2083472.58333","1854691.83333","1968000","1998000","2138000","2156000",
"여자","기능원 및 관련 기능 종사자","계","월급여액","원","1323119","1364504","1403969","1469041","1581784","1782940","1705430","1810000","1857000","2006000","2035000",
"여자","기능원 및 관련 기능 종사자","계","정액급여","원","1167562","1196764","1213164","1298534","1388930","1540313","1476813","1591000","1642000","1815000","1872000",
"여자","기능원 및 관련 기능 종사자","계","초과급여","원","155557","167740","190805","170507","192854","242628","228617","218000","215000","191000","163000",
"여자","기능원 및 관련 기능 종사자","계","연간특별급여액","원","1565767","1441142","1675653","1591107","1590551","3606391","1791142","1902000","1697000","1577000","1456000",
"여자","기능원 및 관련 기능 종사자","계","임금격차","%","56.43981","55.57441","55.29523","55.7982","56.17873","62.88368","58.6895","60.60979","59.64179","61.79191","61.4245",
"여자","기능원 및 관련 기능 종사자","19세이하","월임금총액","원","1807783.16667","1148303.25","1639119.33333","1278576.75","1602611.58333","1781159.75","2205882.41667","1753000","1769000","1897000","2167000",
"여자","기능원 및 관련 기능 종사자","19세이하","월급여액","원","1730141","1089068","1453565","1203083","1527316","1688824","2158242","1717000","1712000","1878000","2119000",
"여자","기능원 및 관련 기능 종사자","19세이하","정액급여","원","999813","1007213","1104612","1109311","1396301","1548818","1861895","1515000","1548000","1746000","1917000",
"여자","기능원 및 관련 기능 종사자","19세이하","초과급여","원","730328","81856","348953","93772","131015","140005","296347","202000","164000","132000","202000",
"여자","기능원 및 관련 기능 종사자","19세이하","연간특별급여액","원","931706","710823","2226652","905925","903547","1108029","571685","435000","692000","231000","579000",
"여자","기능원 및 관련 기능 종사자","19세이하","임금격차","%","127.16886","87.40324","117.23496","85.61699","106.35998","97.57817","134.83855","97.55147","100.28345","90.85249","111.07125",
"여자","기능원 및 관련 기능 종사자","20~24세","월임금총액","원","1669416.08333","1416854.25","1589370.41667","1516240","1727186.66667","2358641.08333","1803459.58333","1792000","1894000","2087000","2185000",
"여자","기능원 및 관련 기능 종사자","20~24세","월급여액","원","1563315","1316289","1402528","1416646","1628123","1860990","1718436","1725000","1807000","2003000","2101000",
"여자","기능원 및 관련 기능 종사자","20~24세","정액급여","원","1209155","1128304","1205749","1268261","1538723","1594755","1508142","1591000","1611000","1824000","1949000",
"여자","기능원 및 관련 기능 종사자","20~24세","초과급여","원","354160","187985","196779","148385","89400","266236","210294","134000","195000","179000","151000",
"여자","기능원 및 관련 기능 종사자","20~24세","연간특별급여액","원","1273213","1206783","2242109","1195128","1188764","5971813","1020283","805000","1045000","1012000","1015000",
"여자","기능원 및 관련 기능 종사자","20~24세","임금격차","%","111.7297","92.20743","93.77641","84.87594","91.30395","108.93352","86.75584","86.82171","88.33955","92.59095","89.84375",
"여자","기능원 및 관련 기능 종사자","25~29세","월임금총액","원","1709852.33333","1711473.25","1777963.66667","1900487.83333","2024677.75","3259966.25","2115826.41667","2226000","2283000","2588000","2470000",
